Case_ID,First_Party,Second_Party,Image_ID,First_Party_Fault(%),Second_Party_Fault(%),Justification
efa964a0-a9c8-4b23-b178-bac48a80512f,كنت أقود ببطء وعلى يمين الطريق عندما جاءت السيارة الصفراء مسرعة وانحرفت عن مسارها لتصطدم بي بشكل مفاجئ.,كنت متوقفاً عند الإشارة عندما جاءت السيارة البيضاء مسرعة من الخلف واصطدمت بي بقوة، لم أتمكن من تفاديها.,data/imgs/53.jpeg,0,100,بناءً على الصورة والعرض المقدم من الأطراف، تتحمل السيارة البيضاء كامل المسؤولية عن الحادث. وقوع السيارة البيضاء خلف السيارة الصفراء يشير على الأرجح إلى أن السيارات البيضاء كانت تسير بسرعة زائدة أو لم تترك مسافة أمان كافية بينها وبين السيارة الصفراء، مما أدى إلى الاصطدام من الخلف. وفقًا للأنظمة السعودية، فالسائق الذي يصطدم بمركبة أخرى من الخلف يعتبر مخطئًا.
efa964a0-a9c8-4b23-b178-bac48a80512f,كنت أقود بسرعة قانونية في طريقي عندما فوجئت بالسيارة الصفراء تنحرف عن مسارها وتصطدم بي، لم أتمكن من تجنب الاصطدام.,كنت أسير بسرعة قانونية ورأيت السيارة البيضاء تحاول التجاوز مني بشكل غير آمن وانتهى الأمر بالاصطدام.,data/imgs/53.jpeg,30,70,تحليل الصورة والمعلومات الواردة يشير إلى أن السيارة الصفراء انحرفت عن مسارها واصطدمت بالسيارة البيضاء، وترتكب السيارة الصفراء خطأ بنسبة عالية بناءً على اللائحة ٥٠/٦/٢/٧/٩ التي تنص على منع السائق من تخطي الخطوط الطولية المتصلة بين مسارات المرور.
efa964a0-a9c8-4b23-b178-bac48a80512f,كنت أقود بسرعة معتدلة وعلى يمين الطريق وفجأة رأيت السيارة الصفراء تنحرف عن مسارها وتأتي ناحيتي بسرعة، حاولت التوقف ولكن لم أتمكن من تجنب الاصطدام.,كنت أقود ببطء وفي طريقي المعتاد، جاءت السيارة البيضاء مسرعة وتنحرفت عن مسارها لتصطدم بي بقوة.,data/imgs/53.jpeg,60,40,يتحمل الطرف الأول نسبة 60 من الخطأ لأنه يبدو أنه انحرف عن مساره مما أدى إلى الاصطدام، وهذا يعد مخالفة للمادة ٥٠/٧/١ من القوانين المرورية السعودية التي تنص على ضرورة إشعار السائقين الآخرين عند تبديل المسار وعدم الانحراف بشكل مفاجئ. أما الطرف الثاني فيتحمل نسبة 40 من الخطأ لأنه لم يتمكن من تجنب الاصطدام على الرغم من افتراض القيادة ببطء والحيطة، وهذا يتماشى مع المادة ٥٠/٢/١٤ التي تتطلب من السائقين اتخاذ الحيطة والحذر عند التقاطعات والانحناءات.
ce37f3bb-6fee-4bfc-b322-41ab07ff03a0,كنت أقود سيارتي في طريقي المعتاد وكان هناك منعطف حاد. جاءت سيارة أخرى بسرعة كبيرة من الاتجاه المعاكس وفقد السائق السيطرة وضرب سيارتي.,كنت أسير بسرعة معقولة ولكن عندما وصلت إلى المنعطف، لم أستطع التحكم في السيارة وضربت السيارة الأخرى. كان هذا خطأي.,data/imgs/12.jpeg,0,100,بناءً على اعتراف الطرف الثاني بعدم قدرته على التحكم في المركبة أثناء القيادة عند المنعطف، وكذلك الصورة التي تظهر اصطدام السيارة القادمة بسرعة عالية بالمركبة الأخرى، فإن الطرف الثاني يتحمل كامل المسؤولية عن الحادث. تم انتهاك الفقرة 50/9/1 من الأنظمة المرورية التي تنص على ضرورة التحكم في سرعة المركبة بحيث يمكن للسائق التوقف الكامل في حالات الطوارئ وعدم القيادة بسرعة تتجاوز الحدود المسموح بها.
ce37f3bb-6fee-4bfc-b322-41ab07ff03a0,كنت أقود ببطء وحذرًا في المنعطف عندما جاءت السيارة الأولى من الاتجاه المعاكس بسرعة وجنونية وضربت سيارتي.,كنت أسير ببطء وحذرًا في المنعطف ووجدت السيارة الأخرى تسير بسرعة جنونية نحوي وتسبب الحادث.,data/imgs/12.jpeg,0,100,من خلال وصف الطرفين والصورة المرفقة، يتضح أن الطرف الأول كان يسير ببطء وحذر في المنعطف بينما الطرف الثاني كان يقود بسرعة ولم يتمكن من التحكم بالمركبة في المنعطف، مما أدى إلى التسبب بالحادث. وفقًا للقوانين المرورية السعودية، السرعة الزائدة وعدم التحكم بالمركبة في المنعطفات تُعتبر مخالفات واضحة.
ce37f3bb-6fee-4bfc-b322-41ab07ff03a0,كنت أقود ببطء وحذرًا في المنعطف ولكن السيارة الأخرى جاءت من الاتجاه المعاكس بسرعة وتسببت في الحادث.,كنت أسير بسرعة معقولة ولكن عندما وصلت إلى المنعطف، لم أستطع التحكم في السيارة وضربت السيارة الأخرى. كان هذا خطأي.,data/imgs/12.jpeg,0,100,بناءً على تصريحات الطرفين وصورة الحادث، فإن السائق الثاني يتخذ 100 من المسؤولية. السائق الثاني اعترف بعدم القدرة على التحكم في السيارة عند اقترابه من المنعطف بسبب السرعة، وذلك يتناقض مع شروط الفقرة رقم 9/3/3 التي تتطلب تخفيض السرعة عند المنعطفات.
ce37f3bb-6fee-4bfc-b322-41ab07ff03a0,كنت أقود سيارتي في طريقي المعتاد وكان هناك منعطف حاد. جاءت سيارة أخرى بسرعة كبيرة من الاتجاه المعاكس وفقد السائق السيطرة وضرب سيارتي.,كنت أسير ببطء وحذرًا في المنعطف ووجدت السيارة الأخرى تسير بسرعة جنونية نحوي وتسبب الحادث.,data/imgs/12.jpeg,70,30,استناداً إلى الصورة المقدمة، يبدو أن الطرف الأول كان يقود بسرعه عالية ولم يتمكن من السيطرة على سيارته، مما أدى إلى الاصطدام بسيارة الطرف الثاني الذي كان يسير ببطء واحترازر في المنعطف. تعتبر السرعة العالية وفقدان السيطرة مخالفاً للمادة 50/2/2 من النظام المروري السعودي، في حين أن الطرف الثاني لم يجد منه تصرف مخالف واضح
86ca85e3-f9da-4e1c-840e-88993702d4ed,كنت أقود سيارتي ببطء وأتجه إلى موقف السيارات، وفجأة ظهرت السيارة الأخرى وصدمتني من الجهة اليسرى. لم أكن أتوقع ذلك وأصبحت السيارة في حالة سيئة.,كنا في موقف السيارات، وكنت أحاول ركن سيارتي. ولكن أحدهم دخل إلى المكان بسرعة غير متوقعة مما أدى إلى أن أقوم بالانعطاف بشكل مفاجئ وأصطدم به.,data/imgs/45.jpeg,50,50,تتحمل كل من الأطراف الخمسين في المئة من المسؤولية على الحادث. السائق الأول لم يتخذ الحيطة والحذر الكافي عند دخول موقف السيارات ويقود ببطء، في حين أن السائق الثاني قام بالانعطاف فجأة وهذا ما يعتبر مخالفة للفقرة (50/2/5) من النظام المروري السعودي.
86ca85e3-f9da-4e1c-840e-88993702d4ed,كنت أوقف سيارتي في الموقف بهدوء والآخر ظهر فجأة وصدم سيارتي دون أي تحذير.,كنت أركن سيارتي ببطء والأول كان يقود بسرعه وغير منتبهة وصدمت به.,data/imgs/45.jpeg,0,100,بالنظر إلى الصورة المرفقة، يبدو أن السيارة الثانية (الحزب الثاني) اصطدمت بالجهة الخلفية للسيارة الأولى (الحزب الأول) وهي متوقفة في موقف السيارات. وفقاً للائحة التنظيمية للمخالفات المرورية السعودية، يتحمل السائق المسؤولية عند تغيير المسار دون انتباه وتسبب حادث، وهو ما ينطبق على السائق الثاني في هذه الحالة لعدم انتباهه أثناء الركن.
86ca85e3-f9da-4e1c-840e-88993702d4ed,كنت أوقف سيارتي بهدوء وفجأة ظهر الآخر بسرعة وصدم السيارة بشكل عنيف دون أن يحذرني.,كنا في موقف السيارات. وكنت أحاول ركن سيارتي ببطء وتحذير، وفجأة صدم بي الأول بسرعه ودون انتباه.,data/imgs/45.jpeg,0,100,بناءً على الصورة المقدمة، يمكن ملاحظة أن السيارة الثانية اصطدمت بسيارة الأول من الجانب الخلفي. هذا يُعتبر عدم انتباه وثبت في القانون المرور السعودي تحت المادة ٥٠/٢/١٦، والذي ينص على أن عدم الانتباه للمسافة والسرعة المناسبة وعرقلة حركة المرور يشكل مخالفة.
86ca85e3-f9da-4e1c-840e-88993702d4ed,كنتُ أقود سيارتي ببطء نحو موقف السيارات وفجأة جاء الآخر بتهور وصدم سيارتي.,كنتُ أركن سيارتي بشكل صحيح وفجأة اصطدم بي الأول لأنه كان يقود بسرعة ودون ان ينتبه.,data/imgs/45.jpeg,70,30,تحليل الصورة والمعلومات المقدمة يشير إلى أن المركبة الأولى (على اليمين) لم تتبع القوانين المرورية المناسبة لوقوف السيارات، حيث اندفعت بسرعة دون أن تنتبه للمركبة الثانية التي كانت تقوم بركن السيارة بشكل صحيح. تم انتهاك المادة 50/2/16 التي تمنع عرقلة حركة السير أو التوقف فجأة بدون سبب ضروري. وقد كانت المركبة الثانية تتحرك أيضًا، لذا تُحمّل جزءًا من المسؤولية بنسبة أقل لأنها كانت أمام المركبة الأولى وتباطأت. 
f0fccdca-6432-4e74-9c50-35766e8780df,كنت أقود سيارتي الأحمر عندما اقتربت من التقاطع. توقفت عند إشارة التوقف للتأكد من عدم وجود سيارات قادمة. وعندما كنت أستأنف السير، جاءت السيارة السوداء بسرعة ولم تتمكن من التوقف في الوقت المناسب وضربتني من الجانب.,كنت أقود السيارة السوداء وكانت السرعة معتدلة. عندما اقتربت من التقاطع، السيارة الحمراء توقفت عند إشارة التوقف ولكنها بدأت تخرج فجأة أمامي، ولم أتمكن من التوقف في الوقت المناسب واصطدمت بها.,data/imgs/32.jpeg,50,50,الطرف الأول (السيارة الحمراء) لم يتأكد من خلو الطريق تماماً عند استئناف السير من إشارة التوقف، مما أدى إلى الحادث. وبذلك يخالف المادة المتعلقة بوجوب التأكد من خلو الطريق قبل التحرك.
f0fccdca-6432-4e74-9c50-35766e8780df,كنت أقود سيارتي الأحمر بسرعة معتدلة وعندما وصلت إلى التقاطع كانت الإشارة مفتوحة لي. فجأة، جاءت السيارة السوداء مسرعة من الجهة الأخرى دون أن تنتبه للإشارة واصطدمت بي.,كنت أقود سيارتي السوداء ببطء وعندما اقتربت من التقاطع، توقفت عند الإشارة. السيارة الحمراء جاءت بسرعة كبيرة ولم تتوقف عند الإشارة وضربتني بقوة.,data/imgs/32.jpeg,0,100,بناءً على الصورة والمعلومات المقدمة، يظهر أن السيارة السوداء تجاوزت الإشارة الحمراء مما يؤدي إلى تحملها المسؤولية الكاملة للتصادم. ووفقًا للقوانين المرورية السعودية، يعد عدم التوقف عند الإشارة الحمراء انتهاكًا صريحًا. السيارة السوداء تكون قد انتهكت الإشارة الضوئية الحمراء، مما يعرضها للمسؤولية الكاملة.
f0fccdca-6432-4e74-9c50-35766e8780df,كنت أقود سيارتي الأحمر بسرعة معتدلة وعندما وصلت إلى التقاطع كانت الإشارة مفتوحة لي. فجأة، جاءت السيارة السوداء مسرعة من الجهة الأخرى دون أن تنتبه للإشارة واصطدمت بي.,كنت أقود السيارة السوداء وكانت السرعة معتدلة. عندما اقتربت من التقاطع، السيارة الحمراء توقفت عند إشارة التوقف ولكنها بدأت تخرج فجأة أمامي، ولم أتمكن من التوقف في الوقت المناسب واصطدمت بها.,data/imgs/32.jpeg,40,60,الطرف الأول يتحمل 40 من الخطأ لعدم انتباهه عند دخول التقاطع والتأكد من خلو الطريق .
f0fccdca-6432-4e74-9c50-35766e8780df,كنت أقود سيارتي الأحمر عندما اقتربت من التقاطع. توقفت عند إشارة التوقف للتأكد من عدم وجود سيارات قادمة. وعندما كنت أستأنف السير، جاءت السيارة السوداء بسرعة ولم تتمكن من التوقف في الوقت المناسب وضربتني من الجانب.,كنت أقود سيارتي السوداء ببطء وعندما اقتربت من التقاطع، توقفت عند الإشارة. السيارة الحمراء جاءت بسرعة كبيرة ولم تتوقف عند الإشارة وضربتني بقوة.,data/imgs/32.jpeg,50,50,يتحمل كلا الطرفين نسبة الخطأ بسبب عدم الامتثال لقوانين اشارات المرور عند التقاطعات. الطرف الأول (السيارة الحمراء) ادعى أنه توقف عند إشارة التوقف، ولكن الصورة توضح أن السيارة الحمراء استأنفت السير في وقت وقوع الحادث مما يشير إلى عدم التأكد الكامل من خلو الطريق. الطرف الثاني (السيارة السوداء) ادعى أنه كان يقود ببطء وتوقف عند الإشارة، ولكن الصورة توضح أن السيارة السوداء اصطدمت من الجانب مما يشير إلى احتمال عدم التوقف الكامل أو عدم المحافظة على مسافة أمان كافية .
983e5b4a-536f-439d-b136-9837c67839de,توقفت فجأة بسبب إشارة مرور حمراء والسيارة خلفي لم تتمكن من التوقف في الوقت المناسب وصدمت سيارتي من الخلف.,كنت أقود بسرعة معقولة، لكن السيارة أمامي توقفت بشكل مفاجئ ولم أتمكن من التوقف في الوقت المناسب واصطدمت بها.,data/imgs/65.jpeg,0,100,الحادث الناتج عن الاصطدام الخلفي يعتبر دائما خطأ من السيارة الخلفية وفقا للنظام، حيث يتوجب على السائق الحفاظ على مسافة أمان كافية بين مركبته والمركبة التي أمامه لتجنب أي تصادم محتمل (المادة 50/2/19) .
983e5b4a-536f-439d-b136-9837c67839de,كنت أقود بشكل طبيعي وفجأة توقفت لأنني رأيت حيوان على الطريق، ولكن السيارة خلفي لم تتمكن من التوقف وصدمتني.,كنت أبقى على مسافة آمنة، لكن السيارة أمامي توقفت فجأة دون أي سبب مقنع ولم أتمكن من التوقف وصدمت بها.,data/imgs/65.jpeg,0,100,الطرف الثاني لم يحافظ على مسافة الأمان الكافية، مما أدى إلى اصطدامه بالمركبة الأمامية التي توقفت بشكل مفاجئ لتجنب حيوان على الطريق. هذا يعتبر مخالفة للمادة ٥٠/٢/١٩ التي تنص على الحفاظ على مسافة كافية بين المركبات لتجنب الحوادث.
983e5b4a-536f-439d-b136-9837c67839de,كنت أقود بشكل هادئ وتوقفت ببطء بسبب إشارة مرور، ولكن السيارة خلفي لم تحافظ على المسافة المناسبة وصدمتني.,السيارة أمامي توقفت بشكل مفاجئ دون إشارة، لم أتمكن من التوقف في الوقت المناسب واصطدمت بها.,data/imgs/65.jpeg,0,100,تم تحديد اللوم على الطرف الثاني بنسبة 100 لعدم المحافظة على مسافة أمان كافية بينه وبين السيارة الأمامية، مما أدى إلى وقوع الحادث. وفقًا لنظام المرور السعودي، تنص المادة 50/2/16 على أنه يجب على السائقين عدم التوقف فجأة أو عرقلة حركة السير.
983e5b4a-536f-439d-b136-9837c67839de,توقفت فجأة بسبب إشارة مرور حمراء والسيارة خلفي لم تتمكن من التوقف في الوقت المناسب وصدمت سيارتي من الخلف.,السيارة أمامي توقفت بشكل مفاجئ دون إشارات أو تحذيرات وأنا كنت أقود ببطء وبمسافة أمان كافية، لكن لم أتمكن من التوقف في الوقت المناسب.,data/imgs/65.jpeg,0,100,قانون السير السعودي ينص على وجوب الحفاظ على مسافة أمان كافية بين المركبات لتفادي الحوادث. توقف السيارة الأمامية عند إشارة حمراء هو أمر متوقع ويجب أن يكون السائق الخلفي مستعداً له باتباع مسافة أمان كافية وعدم التوقف المفاجئ. الطرف الثاني لم يلتزم بهذه القاعدة مما أدى إلى الحادث. (القسم 50/2/19)
d425aa22-ca5b-4ba9-bdd2-6ba2fbebb0af,كنت أقود في الطريق الرئيسي عندما فجأة خرجت السيارة الأخرى من اليمين واصطدمت بسيارتي. لم أتمكن من تجنب الاصطدام.,كنت أحاول الانعطاف نحو اليسار عندما دخلت السيارة الأخرى في طريقي بسرعة عالية ولم أتمكن من التوقف في الوقت المناسب، مما أدى إلى الاصطدام.,data/imgs/73.jpeg,0,100,بناءً على الصورة والتوصيفات المقدمة، الطرف الأول كان يسير في الطريق الرئيسي بينما الطرف الثاني كان يحاول الانعطاف جهة اليسار ودخل أمام السيارة الأخرى. الطرف الثاني لم يمنح حق الأفضلية للطرف الأول الذي كان يسير في خط مستقيم. هذا يعتبر انتهاكًا للمادة ٥٠/٦/١/١/٣ من نظام المرور السعودي حيث ينص على أن يحق للمركبة التي تسير في اتجاه مستقيم الأفضلية عند التقاطعات.
d425aa22-ca5b-4ba9-bdd2-6ba2fbebb0af,كنت أسير بسرعة منخفضة وتصرفت حسب القواعد، وفجأة جاءت السيارة الأخرى واصطدمت بي دون أي تحذير.,كنت نتوقف عند الإشارة الضوئية وانتظرت حتى أصبحت الإشارة خضراء، ثم بدأت بالتحرك وفجأة ظهرت السيارة الأخرى من لا مكان.,data/imgs/73.jpeg,0,100,يتضح من الصورة أن السيارة الطرف الثاني تجاوزت الإشارة الضوئية وهي حمراء، مما يجعله مخالفًا للمادة 50/10/3/1/2 من اللوائح المرورية السعودية التي تنص على وجوب وقوف المركبة عند الإشارة الحمراء وعدم تجاوزها، مما أدى إلى وقوع الحادث.
d425aa22-ca5b-4ba9-bdd2-6ba2fbebb0af,كنت أسير بسرعة منخفضة وتصرفت حسب القواعد، وفجأة جاءت السيارة الأخرى واصطدمت بي دون أي تحذير.,كنت أحاول الانعطاف نحو اليسار عندما دخلت السيارة الأخرى في طريقي بسرعة عالية ولم أتمكن من التوقف في الوقت المناسب، مما أدى إلى الاصطدام.,data/imgs/73.jpeg,0,100,بناءً على اللوائح المرورية السعودية، الطرف الثاني يتحمل المسؤولية كاملة للحادث، حيث كان في عملية انعطاف نحو اليسار دون التأكد من خلو الطريق من السيارات الأخرى، مما يعد مخالفة لأولوية المرور للمركبات المتقدمة في نفس المسار المستقيم.
d425aa22-ca5b-4ba9-bdd2-6ba2fbebb0af,كنت أقود في الطريق الرئيسي عندما فجأة خرجت السيارة الأخرى من اليمين واصطدمت بسيارتي. لم أتمكن من تجنب الاصطدام.,كنت نتوقف عند الإشارة الضوئية وانتظرت حتى أصبحت الإشارة خضراء، ثم بدأت بالتحرك وفجأة ظهرت السيارة الأخرى من لا مكان.,data/imgs/73.jpeg,0,100,الطرف الثاني أخطأ لأنه لم يمنح الأولوية للمركبة القادمة من الطريق الرئيسي. حسب المادة ٥٠/٦/١/١/٩ من نظام المرور السعودي، فإن الأولوية تكون للمركبة التي تسير في الطريق الرئيسي عند التقاطعات .
b96ff085-666e-4381-ae9a-69f999e16c4a,كنت أقف عند الإشارة، وعندما تحولت إلى الضوء الأخضر، بدأت في العبور، ثم تفاجأت بالسيارة الأخرى التي كانت قادمة بسرعة واصطدمت بي.,كنت أقود سيارتي عندما رأيت الإشارة تتحول إلى الضوء الأخضر، ثم بدأت في التقدم. فجأة، تصادمت بالسيارة الأخرى التي خرجت بشكل غير متوقع.,data/imgs/24.jpeg,60,40,بناءً على الصورة المقدمة والأوصاف من الطرفين، يظهر أن الطرف الأول (السيارة البيضاء) قام بالانعطاف بينما كانت الإشارة خضراء، بينما الطرف الثاني (السيارة السوداء) كان يسير بشكل مستقيم عبر التقاطع. على الرغم من أن الطرف الأول بدأ تحركه عند الإشارة الخضراء، إلا أنه كان ينبغي عليه التأكد من خلو التقاطع قبل الانعطاف، وهذا يتماشى مع البند ٥٠/٦/١/١/٢ الذي يعطي أولوية المرور للسيارة التي تتحرك في اتجاه مستقيم.
b96ff085-666e-4381-ae9a-69f999e16c4a,كنت أقف على الإشارة، وعندما تحولت إلى الضوء الأخضر، بدأت في العبور ببطء وبحذر. ثم جاءت السيارة الأخرى بسرعة كبيرة واصطدمت بي.,عندما تحولت الإشارة إلى اللون الأخضر، بدأت في التقدم بحذر، ولكن السيارة الأخرى كانت تسير بشكل متسرع وخرجت فجأة من الجانب واصطدمت بي.,data/imgs/24.jpeg,20,80,بعد قراءة وصف الطرفين وفحص صورة الحادث، يتضح أن أحد الطرفين قد انحرف فجأة دون تحذير كافٍ أو تأكد من أمان الاتجاه مما تسبب في وقوع الحادث. يتوافق هذا الفعل مع مخالفة المادة ٥٠/٢/١٣ من نظام المرور السعودي والذي ينص على أنه يجب على السائق التأكد من عدم وجود خطر قبل تغيير المسار. الطرف الأول كان يتقدم بحذر عندما انحرفت السيارة الأخرى فجأة بسرعة عالية بدون اتخاذ الاحتياطات اللازمة. لذلك، الطرف الثاني يتحمل نسبة أكبر من المسؤولية.
b96ff085-666e-4381-ae9a-69f999e16c4a,كنت أقود بحذر وعندما تحولت الإشارة إلى اللون الأخضر بدأت في التقدم ببطء. فجأة، جاءت السيارة الأخرى من الجانب بسرعة واصطدمت بي.,الإشارة كانت حمراء عندما بدأت السيارة الأولى في التقدم، وبعد ذلك تحولت الإشارة إلى اللون الأخضر وبدأت في التقدم عندما حدث الاصطدام.,data/imgs/24.jpeg,10,90,الشخص الأول بدأ في التقدم عندما كانت الإشارة حمراء، وهذا غير مسموح وينتهك القواعد المنظمة للإشارات الضوئية.
b96ff085-666e-4381-ae9a-69f999e16c4a,كنت أقف عند الإشارة، وعندما تحولت إلى الضوء الأخضر، بدأت في التقدم ببطء. فجأة، جاءت السيارة الأخرى بسرعة واصطدمت بي.,كنت أقود بحذر وعندما تحولت الإشارة إلى اللون الأخضر، بدأت في التقدم. فجأة، جاءت السيارة الأخرى بسرعة كبيرة واصطدمت بي من الجانب.,data/imgs/24.jpeg,80,20,بعد مراجعة الصورة والمعلومات المقدمة، يتضح أن الطرف الأول تجاوز خط الوقوف عند الإشارة الضوئية ودخل التقاطع بشكل غير صحيح مما تسبب في الاصطدام. هذا يمثل مخالفة في تنظيمات الإشارات الضوئية والتي توجب التوقف عند خط الوقوف والانتظار حتى تصبح الإشارة خضراء بشكل كامل وعدم التسارع عند التحول للإشارة الخضراء .
c2284bd6-f8af-4c2a-8f6b-c437f92eb663,كنت أقود سيارتي على الطريق المستقيم عندما فوجئت بأن السيارة البيضاء تجاوزت الإشارة الضوئية الحمراء واصطدمت بسيارتي من الجهة الأمامية اليسرى.,أنا أيضاً كنت أقود سيارتي بشكل مستقيم ولكنني تجاوزت الإشارة الضوئية الحمراء بالخطأ واصطدمت بالسيارة الرمادية من الجانب الأيمن.,data/imgs/49.jpeg,0,100,تجاوز الطرف الثاني الإشارة الضوئية الحمراء مما تسبب في وقوع الحادث، وهو ما يعد مخالفة وفقًا للمادة 62/1/3 من نظام المرور في السعودية.
c2284bd6-f8af-4c2a-8f6b-c437f92eb663,كنت أقود سيارتي على الطريق عندما فجأة جاءت السيارة البيضاء من الجانب الآخر لتصطدم بي دون أي إنذار.,كنت أقود سيارتي على الطريق ولم أتجاوز أي إشارة ضوئية، فجأة السيارة الرمادية تعمدت الاصطدام بي من الجانب الأيمن.,data/imgs/49.jpeg,0,100,يتبين من الصورة والتصريح أن السيارة البيضاء قد أحدثت التصادم بسيارة الحزب الأول من الجانب الأيمن دون إعلام مسبق أو مراعاة المسافة الآمنة. وفقاً لأنظمة المرور السعودية، عدم احترام إشارات الحفاظ على المسافة أو تغيير المسار بدون تأكيد أمان ذلك يعد انتهاكاً.
c2284bd6-f8af-4c2a-8f6b-c437f92eb663,كنت أقود سيارتي على الطريق المستقيم وعندما توقفت عند الإشارة الصفراء، فجأة جاءت السيارة البيضاء لتصطدم بي من الجانب الأيمن.,أنا أقود سيارتي بشكل طبيعي، لكنني كنت مسرعاً قليلاً وتجاوزت الخط الأحمر بالإشارة الضوئية، وتسبب ذلك في اصطدام سيارتي بالسيارة الرمادية.,data/imgs/49.jpeg,0,100,وفقًا للوصف المقدم والصورة، فإن السبب الرئيسي للحادث هو أن الطرف الثاني تجاوز الإشارة الحمراء، مما يعد انتهاكًا صريحًا لقواعد المرور السعودية خصوصًا المادة ٥٠/١٠/٣/٢/١ التي تنص على وجوب التوقف عند الإشارة الحمراء وعدم تجاوز خط الوقوف أو منطقة عبور المشاة.
c2284bd6-f8af-4c2a-8f6b-c437f92eb663,كنت أقود سيارتي بشكل طبيعي وعندما وقفت عند الإشارة الحمراء، فجأة جاءت السيارة البيضاء من الجانب وصدمتني.,كنت أقود سيارتي على الطريق عندما كانت الإشارة خضراء، وفجأة توقفت السيارة الرمادية أمامي بشكل غير متوقع، مما تسبب في الحادث.,data/imgs/49.jpeg,0,100,بناءً على الصورة المقدمة، نلاحظ أن السيارة البيضاء عبرت تقاطع الطريق بينما كانت السيارة الرمادية متوقفة عند الإشارة الحمراء. وفقًا للوائح المرور السعودية، يجب على السائق وقف مركبته عند وجود إشارة مرور حمراء. لذا، فإن السائق الذي عبر عند الإشارة الحمراء يعتبر مخالفاً للقانون ويتحمل المسؤولية الكاملة للحادث.
068d8148-400d-49bb-9ffd-f1ebaea0d196,كنت أقود سيارتي في المسار الأيسر بسرعة معتدلة، وفجأة قام السائق الآخر بالانتقال إلى المسار الأيسر من المسار الأيمن واصطدم بسيارتي من الجانب.,كنت أقود سيارتي في المسار الأيمن بسرعة ثابتة، وعندما حاولت تغيير المسار إلى اليسار، لم ألاحظ السيارة الأخرى بالقرب مني واصطدمت بها.,data/imgs/48.jpeg,0,100,بناءً على الصورة المقدمة وشهادة الطرفين، يتحمل الطرف الثاني 100٪ من المسؤولية نظراً لأنه لم يتحقق من أن تغيير المسار إلى اليسار سيكون آمنًا قبل أن يفعل ذلك، مما أدى إلى اصطدامه بسيارة الطرف الأول. هذا يخالف القوانين المتعلقة بتغيير المسار بأمان وفقاً للفقرة رقم 50/2/13: 'على السائق التأكد من سلامة إجراء تغيير المسار وعدم تشكيله خطراً على السيارات الموجودة في المسار المراد الانتقال إليه'.
068d8148-400d-49bb-9ffd-f1ebaea0d196,كنت أقود في المسار اليسار بشكل طبيعي، وفجأة بدأت السيارة الأخرى بالتسارع بشكل متهور من المسار الأيمن واصطدمت بي بطريقة غير مسؤولة.,كنت أقود بهدوء في المسار الأيمن عندما جاءت السيارة الأخرى بسرعة عالية من خلفي وحاولت تجاوزني من الجهة اليسرى واصطدمت بي.,data/imgs/48.jpeg,50,50,من خلال الصورة والتصريحات المقدمة، يتضح أن كلا الطرفين لم يلتزما بالأنظمة المرورية المنصوص عليها في القانون. الطرف الأول ادعى أن السيارة الأخرى قامت بالتسارع والاصطدام به من المسار الأيمن بطريقة غير مسؤولة، بينما الطرف الثاني ادعى أن السيارة الأخرى حاولت تجاوزه بسرعة عالية من اليسار واصطدمت به. وفقا للمادة (5/6/2)، يجب على السائق إعطاء إشارات اللازمة عند الرغبة بتغيير المسار والتأكد من عدم وجود خطر من المركبات الأخرى.
068d8148-400d-49bb-9ffd-f1ebaea0d196,كنت أقود بهدوء في المسار الأيمن عندما ظهرت السيارة الأخرى فجأة من المسار اليسار واصطدمت بي بشكل غير متوقع.,كنت أقود في المسار الأيمن بمحاذات السرعة القانونية، وحاولت تغيير المسار إلى اليسار، ولكن لم ألاحظ السيارة الأخرى في المسار اليسار واصطدمت بها.,data/imgs/48.jpeg,0,100,وفقاً للوصف المقدم، فإن السائق الثاني اعترف بأنه لم يلاحظ السيارة الأخرى عند تغيير المسار مما أدى إلى وقوع الحادث. هذا يخالف المادة 50/7/1 من نظام المرور السعودي التي تتطلب إعطاء الإشارة الضوئية وتأكد السائق من خلو المسار قبل تغيير المسار. بناءً على ذلك، فإن السائق الثاني يتحمل 100 من المسؤولية عن الحادث.
068d8148-400d-49bb-9ffd-f1ebaea0d196,كنت أقود سيارتي في المسار اليسار، وفجأة بدأت السيارة الأخرى في الانتقال من المسار الأيمن إلى اليسار واصطدمت بي.,كنت أقود في المسار الأيسر بناءً على السرعة القانونية، وفجأة جاءت السيارة الأخرى من المسار الأيمن واصطدمت بي بشكل غير متوقع.,data/imgs/48.jpeg,0,100,الطرف الثاني انتقل من المسار الأيمن إلى المسار الأيسر دون التأكد من خلو المسار مما سبب الاصطدام. هذا يتوافق مع مخالفة المادة ٥٠/٦/١/١/١ التي تنص على أن السائق يجب أن يتأكد من خلو الطريق قبل تغيير المسار بحيث لا يشكل ذلك خطراً على الآخرين .
